sn,date,branch,pizza_sold,price,quantity,time,time_range,sales_amount,pizza_exists
3149,2015-12-07,Gbagada,Margarita,4000.0,1,09:11:34,After 9:00am,4000.0,True
3150,2015-12-10,Gbagada,Chicken Feast,2000.0,2,09:11:34,After 9:00am,4000.0,True
3151,2015-12-14,Ibadan,Meatzaa,2000.0,3,09:11:35,After 9:00am,6000.0,True
3152,2015-12-11,Ikoyi,Margarita,4000.0,1,09:11:35,After 9:00am,4000.0,True
3153,2015-12-15,Gbagada,Extravaganza,2000.0,2,09:11:35,After 9:00am,4000.0,True
3154,2015-12-05,Ibadan,Chicken Feast,2000.0,2,09:11:37,After 9:00am,4000.0,True
3155,2015-12-08,Gbagada,Chicken Suya,4000.0,5,09:11:39,After 9:00am,20000.0,True
3156,2015-12-08,Lekki,Margarita,4000.0,3,09:11:39,After 9:00am,12000.0,True
3157,2015-12-13,Lekki,Beef Suya,3000.0,4,09:11:40,After 9:00am,12000.0,True
3158,2015-12-12,Ibadan,BBQ Philly Steak,4000.0,1,09:11:41,After 9:00am,4000.0,True
3159,2015-12-13,Ibadan,Chicken Feast,2000.0,1,09:11:41,After 9:00am,2000.0,True
3160,2015-12-14,Ibadan,BBQ Philly Steak,4000.0,5,09:11:42,After 9:00am,20000.0,True
3161,2015-12-03,Ibadan,Hot Pepperoni Feast,4000.0,3,09:11:42,After 9:00am,12000.0,True
3162,2015-12-04,Ikoyi,Pepperoni Suya,3000.0,3,09:11:43,After 9:00am,9000.0,True
3163,2015-12-13,Lekki,Pepperoni Suya,3000.0,3,09:11:45,After 9:00am,9000.0,True
3164,2015-12-13,Surulere,Extravaganza,2000.0,1,09:11:45,After 9:00am,2000.0,True
3165,2015-12-07,Ikoyi,Meatzaa,2000.0,2,09:11:45,After 9:00am,4000.0,True
3166,2015-12-11,Ikoyi,Pepperoni Suya,3000.0,1,09:11:46,After 9:00am,3000.0,True
3167,2015-12-12,Ikoyi,Hot Veggie,4000.0,1,09:11:47,After 9:00am,4000.0,True
3168,2015-12-05,Lekki,Pepperoni Feast,4000.0,4,09:11:48,After 9:00am,16000.0,True
3169,2015-12-07,Lekki,Italiano,3000.0,1,09:11:49,After 9:00am,3000.0,True
3170,2015-12-13,Lekki,Pepperoni Suya,3000.0,3,09:11:49,After 9:00am,9000.0,True
3171,2015-12-11,Ikoyi,Chicken Suya,4000.0,3,09:11:51,After 9:00am,12000.0,True
3172,2015-12-05,Ibadan,Italiano,3000.0,2,09:11:51,After 9:00am,6000.0,True
3173,2015-12-04,Gbagada,Chicken Legend,2000.0,2,09:11:53,After 9:00am,4000.0,True
3174,2015-12-11,Ibadan,Chicken Feast,2000.0,1,09:11:56,After 9:00am,2000.0,True
3175,2015-12-09,Ikoyi,Pepperoni Suya,3000.0,2,09:11:56,After 9:00am,6000.0,True
3176,2015-12-04,Lekki,Hot Veggie,4000.0,5,09:11:56,After 9:00am,20000.0,True
3177,2015-12-09,Gbagada,Meatzaa,2000.0,5,09:11:58,After 9:00am,10000.0,True
3178,2015-12-14,Surulere,Margarita,4000.0,4,09:12:00,After 9:00am,16000.0,True
3179,2015-12-03,Lekki,Margarita,4000.0,5,09:12:01,After 9:00am,20000.0,True
3180,2015-12-04,Ibadan,Pepperoni Feast,4000.0,1,09:12:02,After 9:00am,4000.0,True
3181,2015-12-10,Ikoyi,Extravaganza,2000.0,5,09:12:02,After 9:00am,10000.0,True
3182,2015-12-06,Gbagada,Meatzaa,2000.0,3,09:12:03,After 9:00am,6000.0,True
3183,2015-12-03,Ikoyi,BBQ Chicken,4000.0,4,09:12:03,After 9:00am,16000.0,True
3184,2015-12-13,Surulere,Margarita,4000.0,2,09:12:04,After 9:00am,8000.0,True
3185,2015-12-03,Surulere,Pepperoni Suya,3000.0,5,09:12:06,After 9:00am,15000.0,True
3186,2015-12-12,Ikoyi,BBQ Chicken,4000.0,3,09:12:08,After 9:00am,12000.0,True
3187,2015-12-04,Gbagada,Chicken Legend,2000.0,4,09:12:09,After 9:00am,8000.0,True
3188,2015-12-14,Ibadan,Hot Veggie,4000.0,1,09:12:09,After 9:00am,4000.0,True
3189,2015-12-05,Gbagada,Beef Suya,3000.0,5,09:12:11,After 9:00am,15000.0,True
3190,2015-12-08,Ibadan,Chicken Bali,2000.0,1,09:12:11,After 9:00am,2000.0,True
3191,2015-12-09,Surulere,Chicken Bali,2000.0,2,09:12:13,After 9:00am,4000.0,True
3192,2015-12-05,Ibadan,Chicken Bali,2000.0,5,09:12:18,After 9:00am,10000.0,True
3193,2015-12-13,Lekki,Chicken Suya,4000.0,4,09:12:18,After 9:00am,16000.0,True
3194,2015-12-08,Ibadan,Beef Suya,3000.0,1,09:12:18,After 9:00am,3000.0,True
3195,2015-12-07,Ibadan,Chicken Feast,2000.0,3,09:12:18,After 9:00am,6000.0,True
3196,2015-12-04,Ikoyi,Pepperoni Feast,4000.0,1,09:12:19,After 9:00am,4000.0,True
3197,2015-12-08,Lekki,Veggie Supreme,3000.0,3,09:12:20,After 9:00am,9000.0,True
3198,2015-12-04,Gbagada,Italiano,3000.0,5,09:12:21,After 9:00am,15000.0,True
3199,2015-12-06,Gbagada,Veggie Supreme,3000.0,1,09:12:21,After 9:00am,3000.0,True
3200,2015-12-03,Surulere,Chicken Legend,2000.0,5,09:12:22,After 9:00am,10000.0,True
3201,2015-12-13,Lekki,Italiano,3000.0,3,09:12:23,After 9:00am,9000.0,True
3202,2015-12-07,Ibadan,Italiano,3000.0,2,09:12:24,After 9:00am,6000.0,True
3203,2015-12-07,Surulere,Beef Suya,3000.0,5,09:12:25,After 9:00am,15000.0,True
3204,2015-12-09,Ikoyi,Extravaganza,2000.0,2,09:12:25,After 9:00am,4000.0,True
3205,2015-12-03,Ikoyi,Beef Suya,3000.0,5,09:12:26,After 9:00am,15000.0,True
3206,2015-12-11,Ikoyi,Extravaganza,2000.0,4,09:12:28,After 9:00am,8000.0,True
3207,2015-12-10,Lekki,Italiano,3000.0,2,09:12:29,After 9:00am,6000.0,True
3208,2015-12-03,Surulere,Italiano,3000.0,3,09:12:30,After 9:00am,9000.0,True
3209,2015-12-04,Ikoyi,Veggie Supreme,3000.0,3,09:12:31,After 9:00am,9000.0,True
3210,2015-12-13,Lekki,Veggie Supreme,3000.0,1,09:12:31,After 9:00am,3000.0,True
3211,2015-12-10,Ikoyi,Pepperoni Feast,4000.0,3,09:12:32,After 9:00am,12000.0,True
3212,2015-12-05,Gbagada,Hot Veggie,4000.0,3,09:12:33,After 9:00am,12000.0,True
3213,2015-12-06,Lekki,Veggie Supreme,3000.0,5,09:12:35,After 9:00am,15000.0,True
3214,2015-12-05,Surulere,Italiano,3000.0,2,09:12:35,After 9:00am,6000.0,True
3215,2015-12-12,Ikoyi,Italiano,3000.0,1,09:12:36,After 9:00am,3000.0,True
3216,2015-12-14,Ibadan,Veggie Supreme,3000.0,1,09:12:39,After 9:00am,3000.0,True
3217,2015-12-08,Lekki,Hot Pepperoni Feast,4000.0,2,09:12:40,After 9:00am,8000.0,True
3218,2015-12-11,Ikoyi,Hot Pepperoni Feast,4000.0,2,09:12:41,After 9:00am,8000.0,True
3219,2015-12-05,Surulere,Pepperoni Feast,4000.0,2,09:12:45,After 9:00am,8000.0,True
3220,2015-12-11,Ibadan,Veggie Supreme,3000.0,3,09:12:47,After 9:00am,9000.0,True
3221,2015-12-07,Gbagada,Pepperoni Suya,3000.0,1,09:12:49,After 9:00am,3000.0,True
3222,2015-12-07,Ikoyi,Pepperoni Suya,3000.0,3,09:12:50,After 9:00am,9000.0,True
3223,2015-12-05,Lekki,Italiano,3000.0,4,09:12:51,After 9:00am,12000.0,True
3224,2015-12-09,Lekki,Chicken Legend,2000.0,4,09:12:52,After 9:00am,8000.0,True
3225,2015-12-15,Gbagada,Chicken Suya,4000.0,2,09:12:53,After 9:00am,8000.0,True
3226,2015-12-12,Surulere,Pepperoni Suya,3000.0,5,09:12:53,After 9:00am,15000.0,True
3227,2015-12-05,Ibadan,Chicken Legend,2000.0,3,09:12:54,After 9:00am,6000.0,True
3228,2015-12-05,Lekki,Meatzaa,2000.0,2,09:12:55,After 9:00am,4000.0,True
3229,2015-12-14,Ibadan,Chicken Suya,4000.0,1,09:12:55,After 9:00am,4000.0,True
3230,2015-12-09,Lekki,Extravaganza,2000.0,4,09:12:56,After 9:00am,8000.0,True
3231,2015-12-14,Lekki,BBQ Chicken,4000.0,4,09:12:57,After 9:00am,16000.0,True
3232,2015-12-04,Ibadan,Chicken Feast,2000.0,4,09:12:57,After 9:00am,8000.0,True
3233,2015-12-14,Ibadan,Pepperoni Feast,4000.0,1,09:12:57,After 9:00am,4000.0,True
3234,2015-12-03,Ibadan,Chicken Bali,2000.0,3,09:13:00,After 9:00am,6000.0,True
3235,2015-12-08,Gbagada,Chicken Feast,2000.0,1,09:13:01,After 9:00am,2000.0,True
3236,2015-12-05,Lekki,Pepperoni Suya,3000.0,2,09:13:04,After 9:00am,6000.0,True
3237,2015-12-13,Gbagada,Chicken Suya,4000.0,1,09:13:04,After 9:00am,4000.0,True
3238,2015-12-06,Ikoyi,Margarita,4000.0,2,09:13:05,After 9:00am,8000.0,True
3239,2015-12-14,Gbagada,Pepperoni Suya,3000.0,5,09:13:05,After 9:00am,15000.0,True
3240,2015-12-06,Ikoyi,Italiano,3000.0,5,09:13:06,After 9:00am,15000.0,True
3241,2015-12-05,Gbagada,BBQ Chicken,4000.0,5,09:13:07,After 9:00am,20000.0,True
3242,2015-12-14,Surulere,Chicken Bali,2000.0,4,09:13:10,After 9:00am,8000.0,True
3243,2015-12-04,Gbagada,Veggie Supreme,3000.0,3,09:13:10,After 9:00am,9000.0,True
3244,2015-12-06,Surulere,Extravaganza,2000.0,3,09:13:10,After 9:00am,6000.0,True
3245,2015-12-09,Lekki,Extravaganza,2000.0,4,09:13:11,After 9:00am,8000.0,True
3246,2015-12-11,Gbagada,Pepperoni Suya,3000.0,1,09:13:11,After 9:00am,3000.0,True
3247,2015-12-04,Ikoyi,Hot Pepperoni Feast,4000.0,2,09:13:14,After 9:00am,8000.0,True
3248,2015-12-13,Gbagada,Chicken Suya,4000.0,4,09:13:15,After 9:00am,16000.0,True
3249,2015-12-07,Gbagada,Margarita,4000.0,4,09:13:15,After 9:00am,16000.0,True
3250,2015-12-12,Surulere,Beef Suya,3000.0,4,09:13:15,After 9:00am,12000.0,True
3251,2015-12-04,Lekki,Extravaganza,2000.0,2,09:13:15,After 9:00am,4000.0,True
3252,2015-12-06,Ikoyi,Pepperoni Suya,3000.0,5,09:13:16,After 9:00am,15000.0,True
3253,2015-12-09,Lekki,BBQ Philly Steak,4000.0,5,09:13:18,After 9:00am,20000.0,True
3254,2015-12-08,Ikoyi,Pepperoni Suya,3000.0,2,09:13:20,After 9:00am,6000.0,True
3255,2015-12-13,Ibadan,Chicken Suya,4000.0,1,09:13:20,After 9:00am,4000.0,True
3256,2015-12-08,Gbagada,Hot Veggie,4000.0,4,09:13:21,After 9:00am,16000.0,True
3257,2015-12-15,Surulere,Pepperoni Suya,3000.0,2,09:13:22,After 9:00am,6000.0,True
3258,2015-12-10,Gbagada,Hot Veggie,4000.0,3,09:13:22,After 9:00am,12000.0,True
3259,2015-12-12,Surulere,Chicken Suya,4000.0,3,09:13:23,After 9:00am,12000.0,True
3260,2015-12-10,Gbagada,Hot Veggie,4000.0,1,09:13:23,After 9:00am,4000.0,True
3261,2015-12-10,Surulere,Chicken Legend,2000.0,4,09:13:25,After 9:00am,8000.0,True
3262,2015-12-11,Ikoyi,Chicken Feast,2000.0,5,09:13:25,After 9:00am,10000.0,True
3263,2015-12-08,Gbagada,Meatzaa,2000.0,4,09:13:27,After 9:00am,8000.0,True
3264,2015-12-08,Ibadan,Beef Suya,3000.0,5,09:13:28,After 9:00am,15000.0,True
3265,2015-12-05,Ikoyi,Hot Veggie,4000.0,1,09:13:28,After 9:00am,4000.0,True
3266,2015-12-07,Ikoyi,BBQ Philly Steak,4000.0,2,09:13:28,After 9:00am,8000.0,True
3267,2015-12-06,Ikoyi,BBQ Chicken,4000.0,5,09:13:30,After 9:00am,20000.0,True
3268,2015-12-08,Ibadan,Chicken Bali,2000.0,4,09:13:31,After 9:00am,8000.0,True
3269,2015-12-13,Surulere,Chicken Legend,2000.0,1,09:13:31,After 9:00am,2000.0,True
3270,2015-12-11,Ikoyi,Pepperoni Feast,4000.0,1,09:13:31,After 9:00am,4000.0,True
3271,2015-12-04,Surulere,Chicken Feast,2000.0,4,09:13:32,After 9:00am,8000.0,True
3272,2015-12-04,Ikoyi,Pepperoni Suya,3000.0,1,09:13:32,After 9:00am,3000.0,True
3273,2015-12-03,Ibadan,Chicken Bali,2000.0,1,09:13:36,After 9:00am,2000.0,True
3274,2015-12-11,Gbagada,Beef Suya,3000.0,4,09:13:36,After 9:00am,12000.0,True
3275,2015-12-05,Ibadan,Italiano,3000.0,5,09:13:36,After 9:00am,15000.0,True
3276,2015-12-04,Ibadan,Chicken Suya,4000.0,2,09:13:36,After 9:00am,8000.0,True
3277,2015-12-05,Surulere,Chicken Suya,4000.0,5,09:13:37,After 9:00am,20000.0,True
3278,2015-12-12,Lekki,Hot Veggie,4000.0,4,09:13:37,After 9:00am,16000.0,True
3279,2015-12-06,Ibadan,Pepperoni Suya,3000.0,5,09:13:39,After 9:00am,15000.0,True
3280,2015-12-14,Ikoyi,Meatzaa,2000.0,5,09:13:39,After 9:00am,10000.0,True
3281,2015-12-15,Surulere,Meatzaa,2000.0,3,09:13:41,After 9:00am,6000.0,True
3282,2015-12-07,Ibadan,Chicken Bali,2000.0,3,09:13:41,After 9:00am,6000.0,True
3283,2015-12-05,Surulere,Italiano,3000.0,4,09:13:43,After 9:00am,12000.0,True
3284,2015-12-09,Ikoyi,Veggie Supreme,3000.0,1,09:13:45,After 9:00am,3000.0,True
3285,2015-12-06,Surulere,Chicken Feast,2000.0,4,09:13:46,After 9:00am,8000.0,True
3286,2015-12-05,Ibadan,Chicken Feast,2000.0,3,09:13:47,After 9:00am,6000.0,True
3287,2015-12-13,Ikoyi,Chicken Bali,2000.0,3,09:13:48,After 9:00am,6000.0,True
3288,2015-12-08,Lekki,Beef Suya,3000.0,2,09:13:51,After 9:00am,6000.0,True
3289,2015-12-04,Gbagada,Extravaganza,2000.0,5,09:13:52,After 9:00am,10000.0,True
3290,2015-12-05,Surulere,Chicken Bali,2000.0,5,09:13:52,After 9:00am,10000.0,True
3291,2015-12-06,Ikoyi,Margarita,4000.0,5,09:13:54,After 9:00am,20000.0,True
3292,2015-12-08,Ikoyi,Chicken Legend,2000.0,3,09:13:54,After 9:00am,6000.0,True
3293,2015-12-12,Lekki,Veggie Supreme,3000.0,3,09:13:55,After 9:00am,9000.0,True
3294,2015-12-09,Ikoyi,Veggie Supreme,3000.0,5,09:13:56,After 9:00am,15000.0,True
3295,2015-12-11,Lekki,Veggie Supreme,3000.0,5,09:13:56,After 9:00am,15000.0,True
3296,2015-12-06,Ibadan,Hot Pepperoni Feast,4000.0,3,09:13:57,After 9:00am,12000.0,True
3297,2015-12-06,Lekki,Margarita,4000.0,3,09:13:58,After 9:00am,12000.0,True
3298,2015-12-12,Gbagada,Chicken Bali,2000.0,5,09:13:59,After 9:00am,10000.0,True
3299,2015-12-03,Ikoyi,Chicken Feast,2000.0,5,09:13:59,After 9:00am,10000.0,True
3300,2015-12-09,Gbagada,Chicken Bali,2000.0,1,09:14:00,After 9:00am,2000.0,True
3301,2015-12-11,Gbagada,Margarita,4000.0,2,09:14:00,After 9:00am,8000.0,True
3302,2015-12-07,Ikoyi,Chicken Feast,2000.0,5,09:14:01,After 9:00am,10000.0,True
3303,2015-12-05,Gbagada,Pepperoni Feast,4000.0,1,09:14:03,After 9:00am,4000.0,True
3304,2015-12-05,Lekki,Hot Veggie,4000.0,5,09:14:03,After 9:00am,20000.0,True
3305,2015-12-04,Gbagada,Chicken Legend,2000.0,1,09:14:04,After 9:00am,2000.0,True
3306,2015-12-07,Ikoyi,Pepperoni Suya,3000.0,1,09:14:06,After 9:00am,3000.0,True
3307,2015-12-03,Ibadan,Chicken Legend,2000.0,1,09:14:07,After 9:00am,2000.0,True
3308,2015-12-07,Lekki,Chicken Bali,2000.0,3,09:14:08,After 9:00am,6000.0,True
3309,2015-12-08,Surulere,BBQ Philly Steak,4000.0,4,09:14:08,After 9:00am,16000.0,True
3310,2015-12-13,Surulere,Italiano,3000.0,2,09:14:09,After 9:00am,6000.0,True
3311,2015-12-11,Ibadan,Veggie Supreme,3000.0,5,09:14:10,After 9:00am,15000.0,True
3312,2015-12-06,Ikoyi,BBQ Philly Steak,4000.0,5,09:14:10,After 9:00am,20000.0,True
3313,2015-12-13,Ikoyi,Chicken Feast,2000.0,3,09:14:12,After 9:00am,6000.0,True
3314,2015-12-11,Lekki,Margarita,4000.0,4,09:14:16,After 9:00am,16000.0,True
3315,2015-12-04,Ikoyi,Chicken Bali,2000.0,1,09:14:18,After 9:00am,2000.0,True
3316,2015-12-12,Ibadan,Beef Suya,3000.0,4,09:14:23,After 9:00am,12000.0,True
3317,2015-12-09,Gbagada,Italiano,3000.0,1,09:14:23,After 9:00am,3000.0,True
3318,2015-12-03,Gbagada,Pepperoni Feast,4000.0,5,09:14:24,After 9:00am,20000.0,True
3319,2015-12-07,Surulere,Italiano,3000.0,5,09:14:25,After 9:00am,15000.0,True
3320,2015-12-14,Lekki,Pepperoni Feast,4000.0,5,09:14:25,After 9:00am,20000.0,True
3321,2015-12-04,Ibadan,Chicken Feast,2000.0,1,09:14:26,After 9:00am,2000.0,True
3322,2015-12-15,Lekki,Extravaganza,2000.0,3,09:14:26,After 9:00am,6000.0,True
3323,2015-12-13,Surulere,Chicken Bali,2000.0,1,09:14:27,After 9:00am,2000.0,True
3324,2015-12-09,Ikoyi,Extravaganza,2000.0,1,09:14:27,After 9:00am,2000.0,True
3325,2015-12-05,Ikoyi,Meatzaa,2000.0,4,09:14:29,After 9:00am,8000.0,True
3326,2015-12-12,Surulere,Hot Veggie,4000.0,1,09:14:30,After 9:00am,4000.0,True
3327,2015-12-03,Lekki,Chicken Suya,4000.0,2,09:14:31,After 9:00am,8000.0,True
3328,2015-12-05,Ikoyi,Beef Suya,3000.0,4,09:14:32,After 9:00am,12000.0,True
3329,2015-12-15,Gbagada,Hot Pepperoni Feast,4000.0,2,09:14:32,After 9:00am,8000.0,True
3330,2015-12-10,Surulere,Hot Veggie,4000.0,1,09:14:32,After 9:00am,4000.0,True
3331,2015-12-13,Surulere,BBQ Chicken,4000.0,4,09:14:32,After 9:00am,16000.0,True
3332,2015-12-12,Ibadan,Margarita,4000.0,4,09:14:33,After 9:00am,16000.0,True
3333,2015-12-14,Surulere,Hot Pepperoni Feast,4000.0,1,09:14:37,After 9:00am,4000.0,True
3334,2015-12-04,Ikoyi,Hot Veggie,4000.0,1,09:14:38,After 9:00am,4000.0,True
3335,2015-12-14,Ikoyi,Italiano,3000.0,4,09:14:43,After 9:00am,12000.0,True
3336,2015-12-12,Lekki,Margarita,4000.0,1,09:14:43,After 9:00am,4000.0,True
3337,2015-12-06,Surulere,Beef Suya,3000.0,5,09:14:43,After 9:00am,15000.0,True
3338,2015-12-07,Gbagada,BBQ Philly Steak,4000.0,4,09:14:44,After 9:00am,16000.0,True
3339,2015-12-08,Surulere,Pepperoni Feast,4000.0,2,09:14:50,After 9:00am,8000.0,True
3340,2015-12-04,Gbagada,Veggie Supreme,3000.0,1,09:14:51,After 9:00am,3000.0,True
3341,2015-12-06,Gbagada,Veggie Supreme,3000.0,2,09:14:51,After 9:00am,6000.0,True
3342,2015-12-10,Gbagada,BBQ Chicken,4000.0,3,09:14:51,After 9:00am,12000.0,True
3343,2015-12-04,Lekki,Chicken Legend,2000.0,3,09:14:51,After 9:00am,6000.0,True
3344,2015-12-13,Lekki,Chicken Bali,2000.0,4,09:14:53,After 9:00am,8000.0,True
3345,2015-12-06,Ibadan,Chicken Bali,2000.0,3,09:14:54,After 9:00am,6000.0,True
3346,2015-12-04,Surulere,Extravaganza,2000.0,1,09:14:55,After 9:00am,2000.0,True
3347,2015-12-14,Gbagada,Margarita,4000.0,4,09:14:56,After 9:00am,16000.0,True
3348,2015-12-10,Gbagada,Chicken Feast,2000.0,4,09:14:57,After 9:00am,8000.0,True
3349,2015-12-04,Lekki,Hot Veggie,4000.0,5,09:14:59,After 9:00am,20000.0,True
3350,2015-12-10,Ibadan,Meatzaa,2000.0,2,09:15:00,After 9:00am,4000.0,True
3351,2015-12-11,Surulere,Beef Suya,3000.0,3,09:15:00,After 9:00am,9000.0,True
3352,2015-12-09,Lekki,Chicken Bali,2000.0,2,09:15:02,After 9:00am,4000.0,True
3353,2015-12-12,Lekki,BBQ Philly Steak,4000.0,1,09:15:03,After 9:00am,4000.0,True
3354,2015-12-15,Surulere,Extravaganza,2000.0,5,09:15:03,After 9:00am,10000.0,True
3355,2015-12-10,Lekki,Beef Suya,3000.0,5,09:15:05,After 9:00am,15000.0,True
3356,2015-12-15,Ikoyi,Hot Veggie,4000.0,4,09:15:06,After 9:00am,16000.0,True
3357,2015-12-07,Gbagada,Chicken Legend,2000.0,3,09:15:09,After 9:00am,6000.0,True
3358,2015-12-05,Lekki,Chicken Bali,2000.0,1,09:15:11,After 9:00am,2000.0,True
3359,2015-12-07,Ibadan,BBQ Philly Steak,4000.0,3,09:15:12,After 9:00am,12000.0,True
3360,2015-12-09,Surulere,Beef Suya,3000.0,4,09:15:13,After 9:00am,12000.0,True
3361,2015-12-09,Surulere,Beef Suya,3000.0,4,09:15:13,After 9:00am,12000.0,True
3362,2015-12-04,Lekki,BBQ Chicken,4000.0,5,09:15:18,After 9:00am,20000.0,True
3363,2015-12-07,Ikoyi,Chicken Bali,2000.0,4,09:15:18,After 9:00am,8000.0,True
3364,2015-12-06,Ibadan,Meatzaa,2000.0,3,09:15:20,After 9:00am,6000.0,True
3365,2015-12-13,Ikoyi,Margarita,4000.0,4,09:15:20,After 9:00am,16000.0,True
3366,2015-12-08,Surulere,Chicken Feast,2000.0,1,09:15:20,After 9:00am,2000.0,True
3367,2015-12-06,Ikoyi,Chicken Bali,2000.0,2,09:15:22,After 9:00am,4000.0,True
3368,2015-12-05,Ikoyi,BBQ Chicken,4000.0,3,09:15:23,After 9:00am,12000.0,True
3369,2015-12-14,Gbagada,Meatzaa,2000.0,1,09:15:23,After 9:00am,2000.0,True
3370,2015-12-09,Surulere,Extravaganza,2000.0,4,09:15:23,After 9:00am,8000.0,True
3371,2015-12-07,Gbagada,Margarita,4000.0,5,09:15:25,After 9:00am,20000.0,True
3372,2015-12-03,Surulere,Chicken Feast,2000.0,2,09:15:25,After 9:00am,4000.0,True
3373,2015-12-06,Surulere,Veggie Supreme,3000.0,1,09:15:25,After 9:00am,3000.0,True
3374,2015-12-15,Ikoyi,Italiano,3000.0,2,09:15:30,After 9:00am,6000.0,True
3375,2015-12-07,Ibadan,Hot Pepperoni Feast,4000.0,4,09:15:30,After 9:00am,16000.0,True
3376,2015-12-11,Ikoyi,Pepperoni Suya,3000.0,4,09:15:30,After 9:00am,12000.0,True
3377,2015-12-04,Ibadan,Hot Veggie,4000.0,2,09:15:33,After 9:00am,8000.0,True
3378,2015-12-10,Ibadan,Pepperoni Feast,4000.0,1,09:15:36,After 9:00am,4000.0,True
3379,2015-12-10,Ikoyi,Chicken Feast,2000.0,2,09:15:37,After 9:00am,4000.0,True
3380,2015-12-03,Lekki,Chicken Feast,2000.0,3,09:15:37,After 9:00am,6000.0,True
3381,2015-12-03,Gbagada,Veggie Supreme,3000.0,2,09:15:38,After 9:00am,6000.0,True
3382,2015-12-15,Surulere,Beef Suya,3000.0,4,09:15:38,After 9:00am,12000.0,True
3383,2015-12-11,Lekki,Chicken Suya,4000.0,2,09:15:39,After 9:00am,8000.0,True
3384,2015-12-07,Surulere,Hot Pepperoni Feast,4000.0,1,09:15:40,After 9:00am,4000.0,True
3385,2015-12-15,Surulere,Italiano,3000.0,5,09:15:42,After 9:00am,15000.0,True
3386,2015-12-12,Ikoyi,Beef Suya,3000.0,1,09:15:43,After 9:00am,3000.0,True
3387,2015-12-09,Surulere,BBQ Philly Steak,4000.0,3,09:15:44,After 9:00am,12000.0,True
3388,2015-12-15,Gbagada,Hot Veggie,4000.0,3,09:15:45,After 9:00am,12000.0,True
3389,2015-12-04,Lekki,Meatzaa,2000.0,5,09:15:47,After 9:00am,10000.0,True
3390,2015-12-03,Surulere,Italiano,3000.0,5,09:15:48,After 9:00am,15000.0,True
3391,2015-12-12,Ibadan,BBQ Chicken,4000.0,4,09:15:48,After 9:00am,16000.0,True
3392,2015-12-10,Surulere,Hot Pepperoni Feast,4000.0,5,09:15:50,After 9:00am,20000.0,True
3393,2015-12-10,Gbagada,BBQ Chicken,4000.0,3,09:15:51,After 9:00am,12000.0,True
3394,2015-12-11,Gbagada,Margarita,4000.0,4,09:15:53,After 9:00am,16000.0,True
3395,2015-12-10,Gbagada,Pepperoni Suya,3000.0,5,09:15:56,After 9:00am,15000.0,True
3396,2015-12-10,Surulere,Chicken Suya,4000.0,2,09:15:57,After 9:00am,8000.0,True
3397,2015-12-13,Lekki,Hot Veggie,4000.0,5,09:15:58,After 9:00am,20000.0,True
3398,2015-12-05,Ikoyi,Hot Pepperoni Feast,4000.0,5,09:15:58,After 9:00am,20000.0,True
3399,2015-12-15,Gbagada,Hot Veggie,4000.0,5,09:16:01,After 9:00am,20000.0,True
3400,2015-12-08,Gbagada,Meatzaa,2000.0,2,09:16:01,After 9:00am,4000.0,True
3401,2015-12-08,Ibadan,BBQ Chicken,4000.0,5,09:16:03,After 9:00am,20000.0,True
3402,2015-12-08,Ibadan,Pepperoni Feast,4000.0,1,09:16:03,After 9:00am,4000.0,True
3403,2015-12-14,Gbagada,Hot Veggie,4000.0,4,09:16:03,After 9:00am,16000.0,True
3404,2015-12-08,Surulere,Pepperoni Suya,3000.0,2,09:16:03,After 9:00am,6000.0,True
3405,2015-12-07,Gbagada,Chicken Legend,2000.0,2,09:16:03,After 9:00am,4000.0,True
3406,2015-12-05,Lekki,Hot Veggie,4000.0,3,09:16:04,After 9:00am,12000.0,True
3407,2015-12-15,Ikoyi,Hot Pepperoni Feast,4000.0,5,09:16:04,After 9:00am,20000.0,True
3408,2015-12-06,Ibadan,Chicken Legend,2000.0,2,09:16:05,After 9:00am,4000.0,True
3409,2015-12-04,Lekki,Pepperoni Feast,4000.0,1,09:16:07,After 9:00am,4000.0,True
3410,2015-12-09,Gbagada,Pepperoni Suya,3000.0,5,09:16:08,After 9:00am,15000.0,True
3411,2015-12-10,Surulere,Margarita,4000.0,1,09:16:08,After 9:00am,4000.0,True
3412,2015-12-12,Ikoyi,Pepperoni Suya,3000.0,1,09:16:09,After 9:00am,3000.0,True
3413,2015-12-10,Ikoyi,Chicken Legend,2000.0,3,09:16:10,After 9:00am,6000.0,True
3414,2015-12-06,Surulere,BBQ Chicken,4000.0,2,09:16:11,After 9:00am,8000.0,True
3415,2015-12-14,Ikoyi,Extravaganza,2000.0,5,09:16:12,After 9:00am,10000.0,True
3416,2015-12-09,Lekki,Italiano,3000.0,5,09:16:13,After 9:00am,15000.0,True
3417,2015-12-08,Lekki,Extravaganza,2000.0,3,09:16:17,After 9:00am,6000.0,True
3418,2015-12-06,Surulere,Pepperoni Feast,4000.0,1,09:16:23,After 9:00am,4000.0,True
3419,2015-12-06,Gbagada,Hot Pepperoni Feast,4000.0,5,09:16:23,After 9:00am,20000.0,True
3420,2015-12-10,Surulere,BBQ Philly Steak,4000.0,5,09:16:23,After 9:00am,20000.0,True
3421,2015-12-03,Ikoyi,Chicken Feast,2000.0,4,09:16:25,After 9:00am,8000.0,True
3422,2015-12-11,Lekki,Margarita,4000.0,3,09:16:26,After 9:00am,12000.0,True
